,Dir,PDB,Protein_type,Bound_Unbound,Rank
779,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7wti_1_seed1/,renum_fv_fold_7wti_1_seed1_model_2.pdb,antibody,bound,0.34
780,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7yru_0_seed2/,renum_fv_fold_7yru_0_seed2_model_4.pdb,antibody,bound,0.66
781,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7yru_0_seed2/,renum_fv_fold_7yru_0_seed2_model_2.pdb,antibody,bound,0.67
782,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7yru_0_seed2/,renum_fv_fold_7yru_0_seed2_model_3.pdb,antibody,bound,0.67
783,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7yru_0_seed2/,renum_fv_fold_7yru_0_seed2_model_0.pdb,antibody,bound,0.6900000000000001
784,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7yru_0_seed2/,renum_fv_fold_7yru_0_seed2_model_1.pdb,antibody,bound,0.6900000000000001
785,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7wtf_1_seed1/,renum_fv_fold_7wtf_1_seed1_model_4.pdb,antibody,bound,0.30000000000000004
786,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7wtf_1_seed1/,renum_fv_fold_7wtf_1_seed1_model_0.pdb,antibody,bound,0.31
787,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7wtf_1_seed1/,renum_fv_fold_7wtf_1_seed1_model_1.pdb,antibody,bound,0.31
788,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7wtf_1_seed1/,renum_fv_fold_7wtf_1_seed1_model_2.pdb,antibody,bound,0.31
789,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7wtf_1_seed1/,renum_fv_fold_7wtf_1_seed1_model_3.pdb,antibody,bound,0.31
790,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8ds5_0_seed2/,renum_fv_fold_8ds5_0_seed2_model_3.pdb,antibody,bound,0.71
791,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8ds5_0_seed2/,renum_fv_fold_8ds5_0_seed2_model_2.pdb,antibody,bound,0.71
792,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8ds5_0_seed2/,renum_fv_fold_8ds5_0_seed2_model_0.pdb,antibody,bound,0.71
793,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8ds5_0_seed2/,renum_fv_fold_8ds5_0_seed2_model_1.pdb,antibody,bound,0.71
794,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8ds5_0_seed2/,renum_fv_fold_8ds5_0_seed2_model_4.pdb,antibody,bound,0.67
795,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8dxu_1_seed2/,renum_fv_fold_8dxu_1_seed2_model_3.pdb,antibody,bound,0.78
796,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8dxu_1_seed2/,renum_fv_fold_8dxu_1_seed2_model_1.pdb,antibody,bound,0.78
797,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8dxu_1_seed2/,renum_fv_fold_8dxu_1_seed2_model_0.pdb,antibody,bound,0.79
798,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8dxu_1_seed2/,renum_fv_fold_8dxu_1_seed2_model_4.pdb,antibody,bound,0.78
799,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8dxu_1_seed2/,renum_fv_fold_8dxu_1_seed2_model_2.pdb,antibody,bound,0.78
800,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7wbh_0_seed1/,renum_fv_fold_7wbh_0_seed1_model_2.pdb,antibody,bound,0.30000000000000004
801,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7wbh_0_seed1/,renum_fv_fold_7wbh_0_seed1_model_0.pdb,antibody,bound,0.31
802,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7wbh_0_seed1/,renum_fv_fold_7wbh_0_seed1_model_1.pdb,antibody,bound,0.30000000000000004
803,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7wbh_0_seed1/,renum_fv_fold_7wbh_0_seed1_model_4.pdb,antibody,bound,0.30000000000000004
804,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7wbh_0_seed1/,renum_fv_fold_7wbh_0_seed1_model_3.pdb,antibody,bound,0.30000000000000004
805,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8gb6_0_seed2/,renum_fv_fold_8gb6_0_seed2_model_0.pdb,antibody,bound,0.85
806,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8gb6_0_seed2/,renum_fv_fold_8gb6_0_seed2_model_2.pdb,antibody,bound,0.85
807,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8gb6_0_seed2/,renum_fv_fold_8gb6_0_seed2_model_3.pdb,antibody,bound,0.84
808,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8gb6_0_seed2/,renum_fv_fold_8gb6_0_seed2_model_1.pdb,antibody,bound,0.85
809,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8gb6_0_seed2/,renum_fv_fold_8gb6_0_seed2_model_4.pdb,antibody,bound,0.84
810,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8sgn_0_seed2/,renum_fv_fold_8sgn_0_seed2_model_1.pdb,antibody,bound,0.43
811,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8sgn_0_seed2/,renum_fv_fold_8sgn_0_seed2_model_2.pdb,antibody,bound,0.42
812,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8sgn_0_seed2/,renum_fv_fold_8sgn_0_seed2_model_4.pdb,antibody,bound,0.42
813,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8sgn_0_seed2/,renum_fv_fold_8sgn_0_seed2_model_3.pdb,antibody,bound,0.42
814,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8sgn_0_seed2/,renum_fv_fold_8sgn_0_seed2_model_0.pdb,antibody,bound,0.43
815,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7zlk_0_seed2/,renum_fv_fold_7zlk_0_seed2_model_1.pdb,antibody,bound,0.43
816,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7zlk_0_seed2/,renum_fv_fold_7zlk_0_seed2_model_2.pdb,antibody,bound,0.42
817,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7zlk_0_seed2/,renum_fv_fold_7zlk_0_seed2_model_3.pdb,antibody,bound,0.36
818,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7zlk_0_seed2/,renum_fv_fold_7zlk_0_seed2_model_0.pdb,antibody,bound,0.43
819,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7zlk_0_seed2/,renum_fv_fold_7zlk_0_seed2_model_4.pdb,antibody,bound,0.35000000000000003
820,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7sww_0_seed2/,renum_fv_fold_7sww_0_seed2_model_1.pdb,antibody,bound,0.45
821,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7sww_0_seed2/,renum_fv_fold_7sww_0_seed2_model_2.pdb,antibody,bound,0.45
822,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7sww_0_seed2/,renum_fv_fold_7sww_0_seed2_model_4.pdb,antibody,bound,0.44
823,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7sww_0_seed2/,renum_fv_fold_7sww_0_seed2_model_3.pdb,antibody,bound,0.44
824,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7sww_0_seed2/,renum_fv_fold_7sww_0_seed2_model_0.pdb,antibody,bound,0.45
825,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8f6l_0_seed3/,renum_fv_fold_8f6l_0_seed3_model_2.pdb,antibody,bound,0.8300000000000001
826,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8f6l_0_seed3/,renum_fv_fold_8f6l_0_seed3_model_4.pdb,antibody,bound,0.8200000000000001
827,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8f6l_0_seed3/,renum_fv_fold_8f6l_0_seed3_model_1.pdb,antibody,bound,0.8300000000000001
828,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8f6l_0_seed3/,renum_fv_fold_8f6l_0_seed3_model_0.pdb,antibody,bound,0.8300000000000001
829,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8f6l_0_seed3/,renum_fv_fold_8f6l_0_seed3_model_3.pdb,antibody,bound,0.8300000000000001
830,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8fas_0_seed1/,renum_fv_fold_8fas_0_seed1_model_2.pdb,antibody,bound,0.8
831,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8fas_0_seed1/,renum_fv_fold_8fas_0_seed1_model_1.pdb,antibody,bound,0.81
832,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8fas_0_seed1/,renum_fv_fold_8fas_0_seed1_model_3.pdb,antibody,bound,0.8
833,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8fas_0_seed1/,renum_fv_fold_8fas_0_seed1_model_4.pdb,antibody,bound,0.76
834,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8fas_0_seed1/,renum_fv_fold_8fas_0_seed1_model_0.pdb,antibody,bound,0.81
835,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8r1d_0_seed1/,renum_fv_fold_8r1d_0_seed1_model_2.pdb,antibody,bound,0.31
836,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8r1d_0_seed1/,renum_fv_fold_8r1d_0_seed1_model_1.pdb,antibody,bound,0.32
837,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8r1d_0_seed1/,renum_fv_fold_8r1d_0_seed1_model_0.pdb,antibody,bound,0.32
838,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8r1d_0_seed1/,renum_fv_fold_8r1d_0_seed1_model_3.pdb,antibody,bound,0.31
839,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8r1d_0_seed1/,renum_fv_fold_8r1d_0_seed1_model_4.pdb,antibody,bound,0.31
840,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7xcz_1_seed1/,renum_fv_fold_7xcz_1_seed1_model_4.pdb,antibody,bound,0.53
841,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7xcz_1_seed1/,renum_fv_fold_7xcz_1_seed1_model_1.pdb,antibody,bound,0.55
842,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7xcz_1_seed1/,renum_fv_fold_7xcz_1_seed1_model_0.pdb,antibody,bound,0.56
843,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7xcz_1_seed1/,renum_fv_fold_7xcz_1_seed1_model_2.pdb,antibody,bound,0.55
844,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7xcz_1_seed1/,renum_fv_fold_7xcz_1_seed1_model_3.pdb,antibody,bound,0.54
845,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7tcq_1_seed2/,renum_fv_fold_7tcq_1_seed2_model_3.pdb,antibody,bound,0.9
846,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7tcq_1_seed2/,renum_fv_fold_7tcq_1_seed2_model_0.pdb,antibody,bound,0.91
847,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7tcq_1_seed2/,renum_fv_fold_7tcq_1_seed2_model_1.pdb,antibody,bound,0.91
848,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7tcq_1_seed2/,renum_fv_fold_7tcq_1_seed2_model_4.pdb,antibody,bound,0.89
849,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7tcq_1_seed2/,renum_fv_fold_7tcq_1_seed2_model_2.pdb,antibody,bound,0.9
850,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7u0a_0_seed1/,renum_fv_fold_7u0a_0_seed1_model_3.pdb,antibody,bound,0.87
851,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7u0a_0_seed1/,renum_fv_fold_7u0a_0_seed1_model_4.pdb,antibody,bound,0.87
852,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7u0a_0_seed1/,renum_fv_fold_7u0a_0_seed1_model_2.pdb,antibody,bound,0.87
853,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7u0a_0_seed1/,renum_fv_fold_7u0a_0_seed1_model_0.pdb,antibody,bound,0.88
854,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7u0a_0_seed1/,renum_fv_fold_7u0a_0_seed1_model_1.pdb,antibody,bound,0.87
855,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8g2m_0_seed3/,renum_fv_fold_8g2m_0_seed3_model_4.pdb,antibody,bound,0.88
856,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8g2m_0_seed3/,renum_fv_fold_8g2m_0_seed3_model_3.pdb,antibody,bound,0.91
857,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8g2m_0_seed3/,renum_fv_fold_8g2m_0_seed3_model_2.pdb,antibody,bound,0.91
858,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8g2m_0_seed3/,renum_fv_fold_8g2m_0_seed3_model_1.pdb,antibody,bound,0.91
859,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8g2m_0_seed3/,renum_fv_fold_8g2m_0_seed3_model_0.pdb,antibody,bound,0.91
860,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8ds5_0_seed1/,renum_fv_fold_8ds5_0_seed1_model_1.pdb,antibody,bound,0.71
861,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8ds5_0_seed1/,renum_fv_fold_8ds5_0_seed1_model_0.pdb,antibody,bound,0.71
862,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8ds5_0_seed1/,renum_fv_fold_8ds5_0_seed1_model_4.pdb,antibody,bound,0.71
863,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8ds5_0_seed1/,renum_fv_fold_8ds5_0_seed1_model_2.pdb,antibody,bound,0.71
864,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8ds5_0_seed1/,renum_fv_fold_8ds5_0_seed1_model_3.pdb,antibody,bound,0.71
865,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8dxt_0_seed3/,renum_fv_fold_8dxt_0_seed3_model_2.pdb,antibody,bound,0.55
866,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8dxt_0_seed3/,renum_fv_fold_8dxt_0_seed3_model_0.pdb,antibody,bound,0.56
867,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8dxt_0_seed3/,renum_fv_fold_8dxt_0_seed3_model_1.pdb,antibody,bound,0.56
868,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8dxt_0_seed3/,renum_fv_fold_8dxt_0_seed3_model_4.pdb,antibody,bound,0.55
869,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8dxt_0_seed3/,renum_fv_fold_8dxt_0_seed3_model_3.pdb,antibody,bound,0.55
870,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8dad_0_seed2/,renum_fv_fold_8dad_0_seed2_model_1.pdb,antibody,bound,0.9
871,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8dad_0_seed2/,renum_fv_fold_8dad_0_seed2_model_3.pdb,antibody,bound,0.9
872,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8dad_0_seed2/,renum_fv_fold_8dad_0_seed2_model_0.pdb,antibody,bound,0.9
873,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8dad_0_seed2/,renum_fv_fold_8dad_0_seed2_model_2.pdb,antibody,bound,0.9
874,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8dad_0_seed2/,renum_fv_fold_8dad_0_seed2_model_4.pdb,antibody,bound,0.9
875,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8sgn_0_seed3/,renum_fv_fold_8sgn_0_seed3_model_3.pdb,antibody,bound,0.42
876,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8sgn_0_seed3/,renum_fv_fold_8sgn_0_seed3_model_2.pdb,antibody,bound,0.42
877,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8sgn_0_seed3/,renum_fv_fold_8sgn_0_seed3_model_1.pdb,antibody,bound,0.43
878,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8sgn_0_seed3/,renum_fv_fold_8sgn_0_seed3_model_4.pdb,antibody,bound,0.41000000000000003
879,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8sgn_0_seed3/,renum_fv_fold_8sgn_0_seed3_model_0.pdb,antibody,bound,0.43
880,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7wti_1_seed3/,renum_fv_fold_7wti_1_seed3_model_0.pdb,antibody,bound,0.32
881,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7wti_1_seed3/,renum_fv_fold_7wti_1_seed3_model_2.pdb,antibody,bound,0.31
882,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7wti_1_seed3/,renum_fv_fold_7wti_1_seed3_model_4.pdb,antibody,bound,0.31
883,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7wti_1_seed3/,renum_fv_fold_7wti_1_seed3_model_1.pdb,antibody,bound,0.32
884,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7wti_1_seed3/,renum_fv_fold_7wti_1_seed3_model_3.pdb,antibody,bound,0.31
885,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7upk_0_seed2/,renum_fv_fold_7upk_0_seed2_model_2.pdb,antibody,bound,0.36
886,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7upk_0_seed2/,renum_fv_fold_7upk_0_seed2_model_3.pdb,antibody,bound,0.34
887,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7upk_0_seed2/,renum_fv_fold_7upk_0_seed2_model_4.pdb,antibody,bound,0.32
888,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7upk_0_seed2/,renum_fv_fold_7upk_0_seed2_model_1.pdb,antibody,bound,0.37
889,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7upk_0_seed2/,renum_fv_fold_7upk_0_seed2_model_0.pdb,antibody,bound,0.37
890,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7x8p_0_seed1/,renum_fv_fold_7x8p_0_seed1_model_0.pdb,antibody,bound,0.77
891,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7x8p_0_seed1/,renum_fv_fold_7x8p_0_seed1_model_3.pdb,antibody,bound,0.75
892,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7x8p_0_seed1/,renum_fv_fold_7x8p_0_seed1_model_4.pdb,antibody,bound,0.75
893,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7x8p_0_seed1/,renum_fv_fold_7x8p_0_seed1_model_2.pdb,antibody,bound,0.75
894,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7x8p_0_seed1/,renum_fv_fold_7x8p_0_seed1_model_1.pdb,antibody,bound,0.77
895,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8che_1_seed1/,renum_fv_fold_8che_1_seed1_model_0.pdb,antibody,bound,0.89
896,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8che_1_seed1/,renum_fv_fold_8che_1_seed1_model_3.pdb,antibody,bound,0.88
897,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8che_1_seed1/,renum_fv_fold_8che_1_seed1_model_1.pdb,antibody,bound,0.89
898,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8che_1_seed1/,renum_fv_fold_8che_1_seed1_model_4.pdb,antibody,bound,0.87
899,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8che_1_seed1/,renum_fv_fold_8che_1_seed1_model_2.pdb,antibody,bound,0.88
900,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8f95_1_seed3/,renum_fv_fold_8f95_1_seed3_model_3.pdb,antibody,bound,0.92
901,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8f95_1_seed3/,renum_fv_fold_8f95_1_seed3_model_0.pdb,antibody,bound,0.93
902,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8f95_1_seed3/,renum_fv_fold_8f95_1_seed3_model_4.pdb,antibody,bound,0.92
903,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8f95_1_seed3/,renum_fv_fold_8f95_1_seed3_model_2.pdb,antibody,bound,0.92
904,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8f95_1_seed3/,renum_fv_fold_8f95_1_seed3_model_1.pdb,antibody,bound,0.93
905,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8gho_0_seed1/,renum_fv_fold_8gho_0_seed1_model_2.pdb,antibody,bound,0.97
906,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8gho_0_seed1/,renum_fv_fold_8gho_0_seed1_model_1.pdb,antibody,bound,0.97
907,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8gho_0_seed1/,renum_fv_fold_8gho_0_seed1_model_3.pdb,antibody,bound,0.97
908,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8gho_0_seed1/,renum_fv_fold_8gho_0_seed1_model_0.pdb,antibody,bound,0.98
909,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8gho_0_seed1/,renum_fv_fold_8gho_0_seed1_model_4.pdb,antibody,bound,0.97
910,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8d9y_0_seed2/,renum_fv_fold_8d9y_0_seed2_model_0.pdb,antibody,bound,0.75
911,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8d9y_0_seed2/,renum_fv_fold_8d9y_0_seed2_model_2.pdb,antibody,bound,0.75
912,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8d9y_0_seed2/,renum_fv_fold_8d9y_0_seed2_model_4.pdb,antibody,bound,0.72
913,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8d9y_0_seed2/,renum_fv_fold_8d9y_0_seed2_model_1.pdb,antibody,bound,0.75
914,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_8d9y_0_seed2/,renum_fv_fold_8d9y_0_seed2_model_3.pdb,antibody,bound,0.74
915,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7xy8_1_seed1/,renum_fv_fold_7xy8_1_seed1_model_1.pdb,antibody,bound,0.89
916,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7xy8_1_seed1/,renum_fv_fold_7xy8_1_seed1_model_3.pdb,antibody,bound,0.88
917,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7xy8_1_seed1/,renum_fv_fold_7xy8_1_seed1_model_4.pdb,antibody,bound,0.87
918,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7xy8_1_seed1/,renum_fv_fold_7xy8_1_seed1_model_0.pdb,antibody,bound,0.9
919,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Ab/fold_7xy8_1_seed1/,renum_fv_fold_7xy8_1_seed1_model_2.pdb,antibody,bound,0.88
